id,status
227e2fb117cffebc6bbbc0bba33465bdeb9eb845ba06d7e418cb9a9238a89934,1
3e58fe3c7ab90cf81b439ebf17ed58ec9e5c1f25812d281048c1c2af1995f1a0,1
1909889057a2faaef90fc56e770be9b20f0ff702acc7ada8b3f8741f30f9265f,1
e4dc84ce15559182ba0ef29602c6895b80cbfe6fdbcfaeb2512154135c5615ad,1
e991c3c82eeef536eb8724590fe7e795384217b89aaba759796153b6c70d1448,1
56d0aadd1789fb06e219cb450c0ab7f3134b75faa3144b78a09bb620dd5631bc,1
a17bf1b8ca920b6ccff7774725523440abe416814154a19f097267c7e24ddd53,1
673ca317eac380de4263059e33646d371cb748db8d3abf456191a3df4fb87545,1
1259a478912143986c6909ddf283f81ef26fc0d8931191279c7c5df96c0c46c6,1
67badd2f6f1fbcc88ccbe50880df74c51034dc3868f58fef51d7d65168dca0a3,1
fc79798907a81b269b1e56c1869dee3357b36a94ab4bf8f4828456fcc60a2dde,1
650ea442134567606c12563450a02c5f642fa4b03369a80f6cb4ec7704d824b6,1
a2008194654d0d860259238a8c992fd601d1971e442bf9920a6e309f6131585e,1
059b3f8843a61ae7bece7df111a151d9e952848b502fcb51f7edaa9cdf8f98ef,1
7ed01cacba143c358872e2985e8a3cd973e5a3491d739e60ec0ae1045dbedf59,1
ddbc6ad77e7101fc6d68559cff32f1d767a725ebae61c06de99dfa3fb05a7fee,1
942fe39b3cba8431b3d9d8354f6ce77f6576b5333d10302d58f12400270d8a85,1
b7dc5d8fa232a06523bc9a6cabd94a54d18e68b31f60a0cab0bb7afb7daa75a4,1
5179b938adf3fd01129227dc00e0217f47f814aa8715797f131b09a710ea7909,1
95cbed2bb2ee106eab72c918bc7b094bf2016fc90848f48c0f28b1ea999d073d,1
75fc61c68a5d34cbe9d00a2ba5318d8c4a434c0cf6973a32fa2f348cc214c99c,1
e7c7a765813378638d752bd6a512cb528733935eb4748d2b644f4aadd7a2ee0e,1
c966f4f4c56669b683063f1d6539c44682e532c9e046380e38f850b4dbea2205,1
02ee49c30ad7b3a75ac5e8a5f1816b42793d2ba4534eadb7c9b59dc6daf6a67f,1
a6668769b5ac4391649a20ee1c73419accd9536735aab1c9aeb888ae61cc89f5,1
e49d625684e730029d494bf94fffecacd768060a6e4e03ed763a6f9daf296b6e,1
fc04ec49e86cdf75de94db95efbefdb1c0d803e305398254e90fd458754e4d32,1
3649515331bc46e53db530749d6bef22d32c8ee7a09e3dddd653854a23d8f6aa,1
edd3e62fcc3bf803fd652db8a1868f214cc58c1feec16a06f3c142a23232625e,1
0c1d84b9b22193f146a5c3f051f1854a3818985ee611bb1f0d8de3a64fb43148,1
5c667e3c1f5bfa180e6ac49a99a53510b258ac4a25e8ae1c34bfc945c4d5cbaa,1
57ec1d4eae2a4479ae5d2eae0ca32e1932f2891f0384727ba4fa872a3bd3a939,1
523fdd995d635868f4f9dff6eb55f684d1da479c58dc7ac4bdbb72687f9f8535,1
cd6e861d549e3dccc996c8a0a6874c76df3d4f5f1e4022cf23ffadc4472d6ef4,1
c00fd148b5e59e64dbc8f95bad336785cfc91171491c485708927f1cec951159,1
c6010243fc0227ac25d9763f5f51e10c37729c9b773ed23d4d7b7e1a731f1092,1
a14c4b3d1d46cb9ec9de2cea54ec8100fe8fd4c66165b3950036753f54fed66b,1
911afabdac7a450f4f136ee41a0963f22a53dafe19b61453ee1c8bbb599c9d5c,1
1d11f7559f5427b736827969889c4c42c21dccf77aa90e5f0cc24568f6168700,1
a9f94ca59e3c97831d72aa556ea2addbbcb64f9eb3353ac1e4d179d53b25cad9,1
cf3ab220501869474d20a7a350fe949bfb3939cc6452ed9ef0b5e8de67f917e5,1
8ae7dc3aad61aa80f8affbbd6464346285617e32086899d212c9f73f2211c671,1
44a828e88ff409d21b1e7da0fe161cd4f0aab82a42609a9963840ba2f3fdfda3,1
9088cc01e9f9d91475969c1958efbd88b5640d2f74df5f32a08f4ac12a1b8bfc,1
cb372682724b19264d9427e9ac46e9269d52ecf85aac46d7167079a346e63a14,1
c132104e7ca8f1b5532a3bdd4b0ebac86151fcf2ab8cb902536f0133ba9e3a84,1
692ccf0190a4ea854049eb73a54ab4ea848518c2489c0cd20787f597923565b9,1
c3befeaba3354be4fced393792fafd998c9f93c43312805a8d250864ca2d52e7,1
61d99c4d75f419bbf709d5c5086ae1154d683963d5725b20605329f03fccbd15,1
d001b71ec29da459f007f5c4f1903b853cf8b87acaba660e362d8580b0e07c98,1
e77be0c29c91db953edaaa8ac1f4f8c6b6ce7c93020c40ea8e07867432a4817d,1
6f203da666373077a17d39506f0d75508f5922816b0823166275930bc280cd97,1
e307ba87af61671dfd0a03616bfd2872cd9584b5b25c7e277b7eba08b56662f7,1
fb7ccfbf83c0040bc5faf5791cc8a2b561b089702eb05ea7d04a953d9ec6fcbf,1
9b935ba91065aa2a89d804033c4fa94b7fb51b9307ab9888e6b02f3c6955d910,1
4acab58a0e05e05b98123fb96a0cf5f710a051c5e7b64b3932cd8b8b38ace3db,1
deb4c9a866fbff018820b2605155597e6f053b6cdec18dc04f264dfd0f55a53d,1
0ecb4c9d2771b24d2cc8020a6efca2ca160f9aa81b6b7cc7097ada08e5e407ef,1
193f1debd717025620bfefdd47158f61010b72cd18d6e0bd8eb6bb2eacba3c75,1
bf74453a2b746671a336306db2a3de7590a877017e92feb8e350981943aa45bc,1
d937fcf2ce831aa7f9d2fddbac7865354ae9323e4cb60f54812f410e677f7955,1
be63d49ad3974adfb343f1bcc7e79b4d3da88e91d6e6ca5888cb02c66d9e3c66,1
37f0e7a57597645f65d9024fe42cf7e76ecf4bdeb88620644aed8f383e792f97,1
5d637053d09f8766175dbd35e73b264174c0eb08bed88459e2654e507c009240,1
ab9a7c6bee9120719be239bd01ef92e98011b6334ab4f39629e0c1c6d3b75160,1
e0701a339ec0d7591efa9ec02a821355b3790b0d10d7111226f5830a2a8c3439,1
81538319eafaa681c507ef5c6fad1c809e3adc68baaa1a95c6b3a9c35a307c4b,1
621d2ffc712c80919c84b71e82af96dda890a76cdaf10fe065f1b02e0156097c,1
3780c2a68945077e89e4826d761682ec2ca9a9a686bc25b7660825977d5b733b,1
bca41a05534d367f40c3e35ebcf2415eaa6a7cace9f861fdd6e26f2a9904834b,1
085bf68f193ab7107ee922dea48eed866c1acf6c4708571e827ec152f514445f,1
2b3ce4b8f4d6c855a84f8eee72ffe45c26d887f872eaba4dc9db1f3b02d8d773,1
e681625af319442dfff329d37b6024eeec9ddacfe894eafdf1ea61ea76b4e2df,1
630c8bc83b40a85dd308b515f7b7d83f81e75d4a838419eb84046f0c2ad8b45a,1
53f0fdfa797ed200599c9ee504c4ec48b08a55daba43761bb47bb77c6baaa0ca,1
c67b4a324e4389c65552cfbac33a17afa25a46672e13309e869424153f65fb2f,1
c41a60fbfd47e40b3dd51c08567ced2dfd6ed12cf63cbeb9ee597fc91dba3e0b,1
c1df6c226656bfa4762bc9a28505772a976ca6c713a8580367bc3dc658bfec58,1
8121037b35db2fd8000287690e00e877d25f19b7e0dd62785ae12cd06b43ada2,1
361c720fdf5a69039aac76e7c034fd0a6509c47e1c1f8d7272c6601759a6606e,1
d34ac1ef50bb25b4af98be58b094fc9e4b3d4aa80b0301e186c3138d219e6f58,1
0b81fd5912911271c980afa0fed9c64a4afa8efa2f8c45379bbc05fc960e8c43,1
d65a25b643828a0782a88e2eb3d77ae53d9f60199654d62fdcd644edada2f9cd,1
afcb5fbcf97903f533a022c9ffb42669ac2834bf7f1eda58e685ec6ac3e4fcb4,1
bfe8a73453e1385fc2b0e85c68dfbff2489f33c59b1e2d7610562787afcdbe48,1
744440d3dfb94003c85fe0c61239300b2a090be0cdf155ead97f327ce9b5dff9,1
fcd71597972ccb043ebe48aa8e76ac4f11f99942c256e4ba843734ae42dd2a09,1
216ed1ce0d0d20ddca61cdcbf6915263a1e5a7392afca2fa13fe5f3124965a3b,1
37c55c013d9eba5d60d2dcd46c0b5462de4af7a42027b524d48ed2544231636c,1
a0f1da6b6d28ff1fcc12aa02f89022b2ceac2bf3f43f138372d9fe900177150f,1
6758c229c7351d41dd9b5efbd4113b9cc61b079e8e268b37f1eec772451b5e75,1
564d71c565a094edda489fd244d129f6ac891c6345db1f5adb5a4e63e31e22fa,1
47a2d0ff83a6744d98a858b8e6df35fa5eef2e4071eea793a5a1451475d87942,1
52788376175b917b5c993c33e36f1750015bed7d754fbd2effd4e316da4f6aa0,1
db3d9dfcf04c47e1a0899717cae24d3336d8c2b9aee396a5e9fd6ae28dfc9b95,1
9aa9b3fc281f187e921b6e407dd1e78f10be9ffe04e5c0d359fe029aa27201fe,1
9d3aa6ccabf235288ac6f177519a84e10ca9e9af685e2a6a92ebc5eb31184997,1
b714d8298d533216ed51fbad45eb0a4b4e5c51cd22064053efeeeb06920764bf,1
5399a25ce176a640815dce66404fb6409f3efcbbf447e855b6c3efba5da9383d,1
af8a5c894bac95720bbb21dfc22e4b0383610a9537e81eedda55badcb6be98b5,1
cc79b54005aba4fe4d8d41086c355447a4836f09323801f4b4577a45a9d37c5e,1
94c788e1993f97f8cd61898022b93aed66121f13aef23dd4325207f5f5da10d1,1
9d7564b5b42b5db80a966847094d976fef6e05d8882200db2a454c99987ff073,1
7e32f997147221e4460878588d1d55be5722c138b1f22ed630e8adacdedacebe,1
93b5fefaf5a9fb70038b60cb236b5daae17feb82490d17150e8c634d58c3763e,1
64db6a64aebbc924a7a8f6daea0189c5576fd635f7a3529487835c4e2685bcad,1
03b0df4593c8d36d2f961f7f2982a52b5ccc14b518b3d8db1a3a3ebc550b6aae,1
54c764371d6e6239554d2239bf23eded3fd27dab48d3dd8f2173c0ac5f8ffe6c,1
215818bf778e381203c6c2aaf90f9719ca90be5ff00a478611cfa856f8859c31,1
809c9a04edddd8f307af0cd5a4732c9beffa8297b8bd9be567469e5f0e47dda3,1
b061c7b21be5f14bdbec56df9775eaae6795b6555ca53758ecb265ae1e075d5c,1
6a05ef30eef15134f398f0ed2fbb306574d43f5147cd0c388043c96681933c8b,1
d9b663afb81375bfd8663b72f288cd25f13993b6cd41739d9b82c54faf0bb7f2,1
c6723be55654e07e1eab231ca53b2dda2b1ac5205ef1d3a10eaa24f6e5e3f16a,1
b580f8bc2b1a3af6eb000aea53c1872770929f909ff14378b78a58b18ba8cb47,1
79059289d7e62849b2d1de37e961351705cb12bceeedaa0312ce13f3f823d807,1
d796287a4b3f4cc8537cc39ffb1a01c5eb68a88566f2d8ec15ad4530f1a55b05,1
1f4a08b270f8e9a23a89e4aa436b3811c0ec73710cda631e01ae1d9b01c1b619,1
e04f95bfc53418481897e87b88e6a6aa7af6efd4b740e689a639e6d6c02d59a1,1
2ebe2c91ff5c2a228edbfcbd792ab4107a1dff1b5e1240b9fc974fb0a6444208,1
2f81e8ea72df05f5ca5dab2d9a89ee43c012ed20f1f76955605698a381f3e620,1
1fb4b5fce900d0ed50e9ef4c2f90b32ced82212560162b435d593fa1f359139b,1
515b33fe43ca1bc39143d9076de92b7ee7b69c35d67766b764979caabf35a41a,1
090a8ba5f8ca549cfa0cea165a7cfab10eefb55d43f14a2eba5051ed72974515,1
32bd53f4caf323146233e33491e004716522832d61e3a92995d7cb2117165bc6,1
cd4b472cfd95cd00add78339709b0c415c374b02084f38490feee0b7615edccd,1
7e15a0201accbe0a8b474dded3683284e969a3610ee27669143091e7e3fb4df1,1
d08e6c4de94955b39526615906e990f5d4b1468e3c842bdd1602a7fc075abe5b,1
f3d61dc4a4bc489f49d4d43d109cc5fbe243f9753947e79693a3b29061854196,1
651e212e9abdf73baf52d0a1e9ecdbb78c9e33934e01cc5611b10da6eba14167,1
bd141a8dd674d30063212c1002c05b6f8cd281d9f61ad2ef8984a1e618e6a6ce,1
0cc3993bbe15835368b399b4b97284de0ad123b63f3357188beeef7b36dadd03,1
e82732a96946fd6ff8af68f27ce9bfd9c6972284186ea544f803c04cbe2f20bb,1
42eb619a9267ac12943f2888361720601ee7eb794be4aec524a272e357bbaa71,1
3db4ca9d89131fc55bd747def493804be3105a97575aea81a30d8c2d3b619b9e,1
7dd8abca16aa74a04272c65131e928ca0d1db8fca9d8f529ac69b210a2bd174d,1
4736f893d7d0486380b35220d4b9910606ea54a52e5299f7150c807b0ca4726f,1
bc30af4a32a8a70467106bd2f69669458d91f6372cb818af2a8279178092bb0c,1
905f5274bd31995b18d8fe6b3b32c13d576b4ae8dff73f66151ccd3a36133bf9,1
24e7420f1d92701e1d632e48ed9431d9c9cb7a71dd9829f250235688cb89008b,1
1b03750156a2170b482d900a677ff0f3b6f93732937fba85ebad699bb04b7390,1
3a89e50ba1085fa23a1999420c219f2e12a30849644e70f505ae44e6e12cdb00,1
34f949a057817b045c77c87d01b8a2146b3d6c6d24cb629c22c934da311f646e,1
e5770decc6a1a424a6c0bb09c14f1141e7d768ffad73051720ed2cd486d38016,1
95587a6626d5f26a2107db24b3553168833146228ec4ef7c42c2f69ed7d0c436,1
1253070ea86afadb0b01236215c9f76d6b4b82eafb376b0ae7700ceda24c1b7b,1
3689e0e7403917a91f0f9cd367f81871a6bee7bb116ff1a09f913e4f920bd839,1
45c498904798c720fb6cf1f1adaf9022be7249d03c42ee5f9fdfe03bb64a382a,1
b25057366a03d4db70814151ccc813ab59c791ca1ffd911556be2420d91b6b1f,1
0aaeb599705c635de8de33234ba17fa5b10742244a9ceb60327edb9308cad0e0,1
e61a15b8552f2d7799054853efff9846d123bf4e0c691465dfa87c04efe37677,1
3b4b6a15271d99e7c2866dbc46499d47586be9b82aa6b8687309c8032376eef5,1
864eb1ab59da2ff969b3cb6bc401b3e8ef5a76848408f75ef492013e23de98a6,1
5ba94f19c79ccd7f2f21dd656b453b07cdf0bf1248407bdd5543dfa100bd9e3b,1
0fc96cb40d26a6047da2bafe6039f8210deddc2091765ff824da7770d8539edb,1
ef404426a05e652d46065611c8c47e5c14d0093402c819bd92e85f0917d8e10f,1
2acced5fb37d051c730dafd5bd3a98f997bbdcb2b16b7f37f5b30da54ae4d21c,1
b19a622f7705fe28d47f40243dc9d93de3cd2c14c3f1cc3b282dde0f0f9557c8,1
b0dc6f2eb6777411dbe1c1b937d764b4358fc7b3177b602ad6b675e7ac55feda,1
eede5b2754828a2b16e37159934797a10d4a6511a8b9506cf2068aae72684e51,1
c46aac8760bcc7adb140222a4d5b3939f11fee19d62644d3550baee4e71ee8c7,1
2433512c317921e4dd33b1903dcb3ba27f469b3ee3785f43d88de8885549eadd,1
18ddb32a23ca70dc890ef563ef4bd48a2a38fa982bb717dd3c8b1e79780e04dd,1
e60b334458337b8cc142c0fe250f45788ea510d504dae15e4260838fc2a0e707,1
556c5bab78a3b1de0aac504eb19f9d863c10150efd05dce013f6d3a5d5c1c475,1
43dd9ddf3af9710df3a7fd14aaa932c7b8ea6dc3c5204dae5e4bec46a377aa6f,1
47739974f4ea1020101b0b46fa56043cb68b54b861ab2e5ac431d8259d99ee6f,1
9b11cd84897ae11f3a4e8c5055ea3bcdc261775a3dc889548c0f1ce621e3a120,1
b234a03e4c8a4dbedfa12641f36ce0bf54650cf0e0d5e88e605fcfa9e38826c5,1
294ab355ab5f82c2d18004a64ffc3269ff187ac1fd816c998d11cf1e89e8fdf2,1
f659bde4ae915fa13d81cacafa9a7ad29903d4bbcad9a551dbcf1d0fa4a9136a,1
cf320d5f7c46c82fa0db6026a459eef04d7d4a9300c46fd361fa10581b36a2f3,1
2e36d6a9b1b5750814461317ea24ea9ef80d9a0b2ebea6797b840959d20a6d0d,1
b2d4e55482620e3cdb093bd63d7bd8c7e5ace8067aeadf4427ed2771b923c1c7,1
0629653127f853310c35305be1dfcd933eba9fa6cb92e229f7671a03a7495d36,1
9d81619adb91c3c17d600c76eecd468fa33a7e606caa7e424742891176b310ba,1
243e6c2b1a2f3091664940b03f3ac286f7d1595c427fcb141c341153c97e432d,1
1a14259efe80e05a3d30f5b3d7b30827f9722c260f893a4256282141cedc072e,1
7b87dfc687636a6368ffc727a093609d77bcf37fc863763d4ab16dea62a0a5c0,1
2a6cce04c067d110a8991484ebfe03050f10b898fb42583e891022f9a24d9d9f,1
12acc8737af84193b0f56fb063093b51492f7935e533959d4c4ee9c0ff81d8ac,1
e78f62c96a39d5dd59e6cfa83299c2029d2479ecf7fda6af099216c677122b12,1
f326bd1a416ed38af4bffc8c8b42f27c1da6e8c44514a1a772e2d2540b043079,1
042ec0fb6e2eecc18d7089ceb4786ead6fc8aead7910e7448bc4e7397ef84717,1
6496a122fee5bfc8b4c5f05c820b498ff3a6698991bf01bf91a573e622282c44,1
84682c6f82072848a27cbf476d9e169b7c1eab6733871c439d4947a5abb9f20a,1
20fa862bf8eed4e6d84c95ffd130ede2915e2f2f4684f80d5051590eb982e15d,1
06b91bde39081d0c4e8774e29ffd67d0776d654b7acb43244ed68a8645bdf2e2,1
543e38beefa383fb24d83f3e3fb45be9404ba2b6ab29d7a9365b81ba2e2e5166,1
8326102ed447ae7add3d1b13707108f1f75d84b3f5c03ce4674344cbd07b4a85,1
2e6583327652c71000ab1eb1c7363162eb376458180c5468b3eb5680a419381f,1
fd17a1d4611cf66fef516ee5fec3e4e0161f0e0f394de9a23eef34233c211c76,1
d76503aadcc7306e0aee28029a75ec98ef0eccfe077224e424ebaf99433e8cc1,1
5c25cc77986a370e69f6e55bd34bd244401a49f5ab17426f1356eff0c76a04fd,1
6598ad6226c14b0800d8828766695c807906d43eab68a76754a3850d5b667748,1
72d622f98bb92543e8d5a622884705d527367e8f2d3b4304c640339720572396,1
396ba9bed36f31932c80318c6d70eb249c233dbbb2795e85e181a79e63473061,1
f6d880c0f09b94e1df4f59b1e6fc89910b007065c5006c51ca1568076e5526c2,1
8194324b9cf57ce50f0b902413979700170b0217a6ecd94467523fadd14cf821,1
88866c7cc4f95d39b2e5bbfc01201aee855e2c6c63d945ce01ff29ce1899bef5,1
85f35f38650eb5f02ad33994c12e551d25bddf9c607a4b099915d1b9c5a60078,1
5ce05400e7fb2cfc2a004d22afe698c382f9fc0d1153e0782a7979731efe704b,1
0c899a70b1912d47fec2ee86e13a255ba1bf417b14bcfaa8737a118c6bc76217,1
c9462da361708187dba72ce6170a115b0330179fa359d56edf9146ff702f3819,1
fc25c6a61d391b224e7b815e967c3f890a2ec9a432ba375dfe279f8c6a84a74b,1
5c849b19d0f501f519499b2a124fe3b7c7679d978f9038b4953197ba4842f4a5,1
fe03be45bf0ebc1155e994292bcfa382574bd852caea316ced1732e0c90245dd,1
2388ec0fc3883a5121109581e014fc0487a5888ce5680904953d4befae4a1fbb,1
6ceda4aec4b1300be1a18e931ad3327f3f86a38998847f7b26c9cb0374b37f95,1
fb0f4f51078ad110b6724e952cc1d33a0223af31ec42eb84ed37be0582012f06,1
6e9f5a029998bae9e0971a2ed20d1955956dfd4ffe7b3971c7bdad58beba210e,1
fc8abf0a73f84663726bf3f93f2cac7d7b2d726cadd5c3d2de91ec0fd1cb7744,1
76cf16f27911b1bb5ca5b0a6fd3a83b0b48f8a29198dbea0e1312c977779411f,1
1846812bf7e330c66b785f094f3123a7f9f4b7baf5831285a33d4b5d9898c59b,1
94a0995d21f2ca5b3a07631e526ade92e3fce9162cc5b53a7e72d96281b6a1a5,1
88c414ed6a1c30c6f13b9626bc33884dcbf2190df68c4f01188aa64b85f312d7,1
ae5c3a65e0272596aa15b9c8117d4cb6ad52062bd72526d520da18b5b52dd484,1
487251ba68b2572b8310dd47cbffa43fdc9a69289a6a5f194359280bdf0a3c0b,1
006c81383a07dfca27f89c3af5b04dcfb5f392cefd08637947c6521e172e395b,1
85265bab893e18359b41812e87a7972b62cbbcfb78549339e365fbf33abbd342,1
4f89852c530c924c9adc790c1066bdb3718efdf555118a69a726e3067754670a,1
c09d0806a0cbdd20e54d1109d0d67b292299e82d9dc890ded16cc8dbfafa2b6b,1
4a19d8c2835e98662e5a63ce30f35d3b4cb886a36990182bd46005e1d2fbb6dd,1
e91babdea9e6a92343222e07a1e086954c18075dbb75d4ac1b5eb5d894758068,1
d95f6eaca98dd1c8ae8771bb09f5d41d0f88cb51e1a4d3ce7343eb3a36d56148,1
ac2bfdd29545581e8c04596a423612b68181a49ea61300cac6ac65c1de55c57c,1
9e16ab0dff57117de48a0b0a4f0ae0a9db0148e099f7141b5fd6b6391db5e3b7,1
d52e8f2de710b85ee235e79fd5400d9f452d8ae43a0b4d54a2a223ba4581dbba,1
fc5532354771c5fd4ceb09ef63d288d0c47a8bd5378be520024cc3e38c0e4d73,1
75db6fcec2abe210815b126b7f06b8798a7326e7ace898b2390d7e3e8230f02f,1
1c2fe94e445d57b48b3af7a64746dd0f86c0ce9422cd6bc654f317e13eb0d690,1
7acf88204e0704146de0a2b15564fcec5e2060cccf2499871ca13d1b18a07396,1
1ecb52356d5dccd6246a22af96d21fbf2f4eed3b7dcbff88c564672e14657559,1
2f8805fcb9e27503d3bd6a8a8bd5ebc29747179d8a0f272c242938721ce92d65,1
e957d3a2530e094dd2b524d1f6aafaed74f724a16da21bdfbf7e6f4b90063c85,1
1dcaea65a7afc25464c77bbca0767ac59d3a02b27b89588d0f5bc3d321cac0aa,1
81e2c95eb96b4c31ecdfb9a7b2ef43ce9f31d5818245475e33ce625df0f2ba82,1
9fbc4e71e0f10f6d48869a6fc3f05cd633e6bd701a40c5d452398af66edd624c,1
e66a81b40d796f0bf86744253049c98aed187a4948c5cd2acbfcb8db9f4ab838,1
07570aa754b8179858a848169c1ce11f305981e9215b8d1a0431da2a1daa7a71,1
0fdce62cd01b258466b62d726c9cc9b3efe791ca55947fad914f7855743dcb61,1
0668b9c6f3afe9035221cb4f46a1efce879c5b25e657624df71dcb2c63fc52e5,1
b3e1404dcd7990392a7d66a9f370cc272d1611e8d4f2d014b540dc98369f7aae,1
d1f69aa30c4019d64ffa332400d4d68605c75695db4747bbbbe110ca44e86c48,1
a7ec2eb18556c4ccda3cf9f0edb1176445360ae58136c6522d7aa3d2bfdcce26,1
31e52e7461bbbfdd333984c64ee778383fc1fa83b63a9f8d4b5b5984e7572433,1
94a708708ab52df153197e9981f5d6b004ef99ac23b3ab4dc3d9fbc8024183c4,1
4086a101724320609cc0615be957f60e0ae7c2fea7905887bc5b4c21cb70f5a0,1
badc799b78969c11b27668df09d1b386109d1356bd6b2547bbb02a2bac8e4353,1
081e9c3e22d0270cbfc9a929535ab99c4a12754ccdddfda8e605d6c2e2ce4b91,1
cc02bd905d4af4e61212d90665f3ce54e129e72c121ad32d62b0432253c9c646,1
51a6b6c1ade30b5e9e2756c46a5256b293e1a2ce8833d6e21827bc07fb0334d5,1
50d7d3675ccce7ed8952750aac9826f1b3a6d12ce393f7f86f6a127ec82d4a88,1
13d1e6af4158aece9164e9875e44891c297a3fccdd1e05533d349792e3e79806,1
58f2cf0b65d0a3bd5bf22ecdf59bbf969e3514602697829ad62f5cdc8d3e8cfa,1
b3e773d12f5c3022d0e87c9797de88d0b010f1ed380d143f690c6fc19bf7b795,1
e17f7e26cb0513620746305ab941eae992fe785900b2c856d99fd8961c01718a,1
ae1a7cd659b83fd6d9a6d25ba96c5a527522360b37b3add70f41409baf63c12e,1
be08403b25df8269be39c84b2961cd64a3689867066d5718be7a1a36a423d037,1
887bf923fc23fb9f3f9d9897932beca04e3fc3c44800092993ed192bd6c27219,1
50f67c2b1d7ff736dca9ab21712b4761eb9dc88b01d5d136b50d10bdbe846413,1
d94a304d8fb11969320faec99e045c4665839d92fb09000046830dafcf87c8e3,1
2cb4454b8bcd64d1539fc3e952f49b14d21c3da6bc2ee87806f72ed142ab8df0,1
e2ab2d4dbef1ce3d293a7aea277a776186af53114db0e1d8a67b12da1cb687ee,1
06604979def0b587b7cf92de352bacb77faa71fa306800f57bf49867f9188b64,1
e664eac882d7b73a74449a21eee27a2f530ee5922c42a923833881f89880a46f,1
28e40e66fe25029bdea1380f6e9d5c9bfc341c9723d5c762fe7c2242698a2567,1
92ec820924ed97bec11790ed21ab738876c4292c8d8e4bb577b891193327eb91,1
